Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,Final vote?,Am No.,Author,RCV,Vote,Yeas,No,Abs,is_main
1029,37.0,1.0,7.07.2015,,"Mobilisation of the EU Solidarity Fund: Floods in Romania, Bulgaria and Italy",,,,,,Bud,Motion for resolution,q,Mureșan,A8-0211/2015,2015/2079/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0211&language=EN,Committee on Budgets,Budgets,single vote,,,,,1.0,,0,RCV,+,667,31,11,1.0
1030,37.0,1.0,7.07.2015,,Delivering multimodal integrated ticketing in Europe,,,,,,Non,Motion for resolution,s,Koch,A8-0183/2015,2014/2244/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0183&language=EN,Committee on Transport and Tourism,Transport And Tourism,single vote,,,,,1.0,,0,RCV,+,592,62,52,1.0
1031,37.0,1.0,7.07.2015,,Draft amending budget No 1/2015: European Fund for Strategic Investments (EFSI),,,,,,Bud,Motion for resolution,s,Rubial,A8-0221/2015,2015/2011/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0221&language=EN,Committee on Budgets,Budgets,vote: resolution,,,,,1.0,,0,RCV,+,545,122,42,1.0
1032,37.0,1.0,7.07.2015,,Draft amending budget No 5/2015 - Responding to migratory pressures,,,,,,Bud,Motion for resolution,s,Rubial,A8-0212/2015,2015/2121/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0212&language=EN,Committee on Budgets,Budgets,vote: resolution,,,,,1.0,,0,RCV,+,592,75,41,1.0
1036,37.0,4.0,7.07.2015,,Review of the implementation of the Dairy package,,,,,,Non,Motion for resolution,s,Nicholson,A8-0187/2015,2014/2146/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0187&language=EN,Committee on Agriculture and Rural Development,Agriculture and Rural Development,vote: resolution,,,,,1.0,,0,RCV,+,510,154,44,1.0
1037,37.0,1.0,7.07.2015,,External impact of EU trade and investment policy outside the EU,,,,,,Non,Motion for resolution,s,Zahradil,A8-0182/2015,2014/2233/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0182&language=EN,Committee on International Trade,International Trade,vote: INTA committee resolution,,,,,1.0,,0,RCV,+,530,153,10,1.0
1038,37.0,1.0,7.07.2015,,The fruit and vegetables sector since the 2007 reform,,,,,,Non,Motion for resolution,s,Melo,A8-0170/2015,2014/2147/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0170&language=EN,Committee on Agriculture and Rural Development,Agriculture and Rural Development,vote: resolution,,,,,1.0,,0,RCV,+,598,53,41,1.0
1116,38.0,78.0,8.07.2015,,Negotiations for the Transatlantic Trade and Investment Partnership (TTIP),,,,,,Non,Motion for resolution,s,Lange,A8-0175/2015,2014/2228/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0175&language=EN,Committee on International Trade,International Trade,vote: resolution,,,,,1.0,,0,RCV,+,436,241,32,1.0
1117,38.0,1.0,8.07.2015,,Stabilisation and Association Agreement with the former Yugoslav Republic of Macedonia (protocol to take account of the accession of Croatia),,,,,***,Leg,Draft legislative resolution,s,Vajgl,A8-0188/2015,2013/0386/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0188&language=EN,Committee on Foreign Affairs,Foreign Affairs,approbation,,,,,1.0,,0,RCV,+,616,42,41,1.0
1118,38.0,1.0,8.07.2015,,Stabilisation and Association Agreement with Serbia (protocol to take account of the accession of Croatia),,,,,***,Leg,Draft legislative resolution,s,McAllister,A8-0189/2015,2014/0039/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0189&language=EN,Committee on Foreign Affairs,Foreign Affairs,approbation,,,,,1.0,,0,RCV,+,643,39,24,1.0
1119,38.0,1.0,8.07.2015,,Scientific and technological cooperation with India: renewal of the agreement,,,,,***,Leg,Draft legislative resolution,s,Buzek,A8-0179/2015,2014/0293/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0179&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",approbation,,,,,1.0,,0,RCV,+,639,48,12,1.0
1120,38.0,1.0,8.07.2015,,Scientific and technological cooperation with the Faroe Islands: Horizon 2020,,,,,***,Leg,Draft legislative resolution,s,Buzek,A8-0180/2015,2014/0228/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0180&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",approbation,,,,,1.0,,0,RCV,+,620,57,21,1.0
1146,38.0,26.0,8.07.2015,,Long-term shareholder engagement and corporate governance statement,,,,,***I,Leg,Draft legislative resolution,s,Cofferati,A8-0158/2015,2014/0121/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0158&language=EN,Committee on Legal Affairs,Legal Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,556,67,80,1.0
1147,38.0,1.0,8.07.2015,,Market stability reserve for the Union greenhouse gas emission trading scheme,,,,,***I,Leg,Draft legislative resolution,s,Belet,A8-0029/2015,2014/0011/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0029&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: Commission proposal,,,,,1.0,,0,RCV,+,517,135,49,1.0
1148,38.0,2.0,8.07.2015,,Market stability reserve for the Union greenhouse gas emission trading scheme,,,,,***I,Leg,Draft legislative resolution,s,Belet,A8-0029/2015,2014/0011/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0029&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: legislative resolution,,,,,1.0,,0,RCV,+,495,158,49,1.0
1149,38.0,1.0,8.07.2015,,Seafarers,,,,,***I,Leg,Draft legislative resolution,s,Morin-Chartier,A8-0127/2015,2013/0390/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0127&language=EN,Committee on Employment and Social Affairs,Employment And Social Affairs,vote: legislative resolution,,,,,1.0,,0,RCV,+,642,38,24,1.0
1150,38.0,1.0,8.07.2015,,Scientific and technological cooperation with Switzerland: Horizon 2020 and ITER activities,,,,,***,Leg,Draft legislative resolution,s,Buzek,A8-0181/2015,2014/0304/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0181&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",approbation,,,,,1.0,,0,RCV,+,559,115,26,1.0
1162,38.0,12.0,8.07.2015,,Guidelines for the employment policies of the Member States,,,,,*,Leg,Draft legislative resolution,s,Agea,A8-0205/2015,2015/0051/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0205&language=EN,Committee on Employment and Social Affairs,Employment And Social Affairs,vote: legislative resolution,,,,,1.0,,0,RCV,+,520,116,60,1.0
1163,38.0,1.0,8.07.2015,,Mobilisation of the European Globalisation Adjustment Fund: application EGF/2015/001 FI/Broadcom,,,,,,Bud,Motion for resolution,q,Sarvamaa,A8-0210/2015,2015/2125/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0210&language=EN,Committee on Budgets,Budgets,vote: resolution,,,,,1.0,,0,RCV,+,589,78,10,1.0
1185,38.0,22.0,8.07.2015,,2016 Budget - Mandate for the trilogue,,,,,,Bud,Motion for resolution,s,Fernandes,A8-0217/2015,2015/2074/BUD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0217&language=EN,Committee on Budgets,Budgets,vote: resolution,,,,,1.0,,0,RCV,+,422,173,85,1.0
1199,38.0,14.0,8.07.2015,,Green employment initiative,,,,,,Non,Motion for resolution,s,Lambert,A8-0204/2015,2014/2238/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0204&language=EN,Committee on Employment and Social Affairs,Employment And Social Affairs,vote: resolution,,,,,1.0,,0,RCV,+,542,99,20,1.0
1200,38.0,1.0,8.07.2015,,Tax avoidance and tax evasion as challenges in developing countries,,,,,,Non,Motion for resolution,s,Schlein,A8-0184/2015,2015/2058/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0184&language=EN,Committee on Development,Development,vote: resolution,,,,,1.0,,0,RCV,+,550,57,23,1.0
1243,39.0,43.0,9.07.2015,,Resource efficiency: moving towards a circular economy,,,,,,Non,Motion for resolution,s,Pietikäinen,A8-0215/2015,2014/2208/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0215&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution,,,,,1.0,,0,RCV,+,394,197,82,1.0
1250,39.0,7.0,9.07.2015,,Maximum permitted levels of radioactive contamination following a nuclear accident,,,,,*,Leg,Draft legislative resolution,s,Herranz García,A8-0176/2015,2013/0451/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0176&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: legislative resolution,,,,,1.0,,0,RCV,+,365,255,53,1.0
1256,39.0,6.0,9.07.2015,,Building a Capital markets union,,,,,,Non,Motion for resolution,s,0,B8-0655/2015,2015/2634/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0655&language=EN,0,Economic and Monetary Affairs,vote: resolution,,,,,1.0,,0,RCV,+,532,111,24,1.0
1283,39.0,27.0,9.07.2015,,European Agenda on Security,,,,,,Non,Motion for resolution,s,0,B8-0676/2015,2015/2697/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=B8-2015-0676&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,250,204,184,1.0
1289,39.0,6.0,9.07.2015,,Security challenges in the Middle East and North Africa and prospects for political stability,,,,,,Non,Motion for resolution,s,Peillon,A8-0193/2015,2014/2229/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0193&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,400,98,86,1.0
1298,39.0,9.0,9.07.2015,,Review of the European neighbourhood policy,,,,,,Non,Motion for resolution,s,Kukan,A8-0194/2015,2015/2002/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0194&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,460,61,55,1.0
1303,39.0,5.0,9.07.2015,,Harmonisation of certain aspects of copyright and related rights,,,,,,Non,Motion for resolution,s,Reda,A8-0209/2015,2014/2256/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0209&language=EN,Committee on Legal Affairs,Legal Affairs,vote: resolution,,,,,1.0,,0,RCV,+,445,65,32,1.0
1305,39.0,2.0,9.07.2015,,Evaluation of activities of the European Endowment for Democracy (EED),,,,,,Non,Motion for resolution,s,Grzyb,A8-0177/2015,2014/2231/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0177&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: AFET committee resolution,,,,,1.0,,0,RCV,+,395,86,18,1.0
1306,39.0,1.0,9.07.2015,,Cambodia's draft laws on NGOs and trade unions,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0689/2015,2015/2756/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0689&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,84,0,6,1.0
1307,39.0,1.0,9.07.2015,,"The Democratic Republic of Congo (DRC), in particular the case of two detained human rights activists Yves Makwambala and Fred Bauma",,,,,,Non,Joint motion for resolution,s,0,RC-B8-0690/2015,2015/2757/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0690&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,85,0,6,1.0
1308,39.0,1.0,9.07.2015,,"Bahrain, in particular the case of Nabeel Rajab",,,,,,Non,Joint motion for resolution,s,0,RC-B8-0703/2015,2015/2758/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0703&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,65,2,21,1.0
1309,39.0,1.0,9.07.2015,,Situation of two Christian pastors in Sudan,,,,,,Non,Joint motion for resolution,s,0,RC-B8-0707/2015,2015/2766/RSP,http://www.europarl.europa.eu/sides/getDoc.do?type=MOTION&reference=P8-RC-2015-0707&language=EN,0,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,85,0,1,1.0
1310,40.0,1.0,8.09.2015,,ILO Forced Labour Convention: social policy,,,,,***,Leg,Draft legislative resolution,s,Le Hyaric,A8-0243/2015,2014/0259/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0243&language=EN,Committee on Employment and Social Affairs,Employment And Social Affairs,approbation,,,,,1.0,,0,RCV,+,566,9,27,1.0
1312,40.0,1.0,8.09.2015,,Trade in seal products,,,,,***I,Leg,Draft legislative resolution,s,Buşoi,A8-0186/2015,2015/0028/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0186&language=EN,Committee on the Internal Market and Consumer Protection,Internal Market And Consumer Protection,vote: legislative resolution,,,,,1.0,,0,RCV,+,631,31,33,1.0
1315,40.0,3.0,8.09.2015,,Cloning of animals kept and reproduced for farming purposes,,,,,***I,Leg,Draft legislative resolution,s,Moi/Sommer,A8-0216/2015,2013/0433/COD,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0216&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: legislative resolution,,,,,1.0,,0,RCV,+,529,120,57,1.0
1347,40.0,32.0,8.09.2015,,Situation of fundamental rights in the EU (2013-2014),,,,,,Non,Motion for resolution,s,Ferrara,A8-0230/2015,2014/2254/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0230&language=EN,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: LIBE committee resolution ,,,,,1.0,,0,RCV,+,360,291,58,1.0
1352,40.0,5.0,8.09.2015,,Commissioner hearings: lessons to be taken from the 2014 process,,,,,,Non,Motion for resolution,s,Corbett,A8-0197/2015,2015/2040/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0197&language=EN,Committee on Constitutional Affairs,Constitutional Affairs,vote: resolution,,,,,1.0,,0,RCV,+,517,168,23,1.0
1353,40.0,1.0,8.09.2015,,Human rights and technology in third countries,,,,,,Non,Motion for resolution,s,Schaake,A8-0178/2015,2014/2232/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0178&language=EN,Committee on Foreign Affairs,Foreign Affairs,vote: resolution,,,,,1.0,,0,RCV,+,371,293,43,1.0
1354,40.0,1.0,8.09.2015,,Protecting the EU's financial interests: towards performance-based controls of the CAP,,,,,,Bud,Motion for resolution,s,Sarvamaa,A8-0240/2015,2014/2234/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0240&language=EN,Committee on Budgetary Control,Budgetary Control,vote: resolution,,,,,1.0,,0,RCV,+,575,21,111,1.0
1359,40.0,5.0,8.09.2015,,Family businesses in Europe,,,,,,Non,Motion for resolution,s,Niebler,A8-0223/2015,2014/2210/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0223&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: resolution,,,,,1.0,,0,RCV,+,590,49,69,1.0
1360,40.0,1.0,8.09.2015,,Research and innovation in the blue economy to create jobs and growth,,,,,,Non,Motion for resolution,s,João Ferreira,A8-0214/2015,2014/2240/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0214&language=EN,"Committee on Industry, Research and Energy","Industry, Research And Energy",vote: resolution,,,,,1.0,,0,RCV,+,573,56,71,1.0
1361,40.0,1.0,8.09.2015,,Promoting youth entrepreneurship through education and training,,,,,,Non,Motion for resolution,s,Šojdrová,A8-0239/2015,2015/2006/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0239&language=EN,Committee on Culture and Education,Culture And Education,vote: resolution,,,,,1.0,,0,RCV,+,534,121,52,1.0
1373,40.0,12.0,8.09.2015,,Towards an integrated approach to cultural heritage for Europe,,,,,,Non,Motion for resolution,s,Diaconu,A8-0207/2015,2014/2149/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0207&language=EN,Committee on Culture and Education,Culture And Education,vote: resolution,,,,,1.0,,0,RCV,+,613,70,19,1.0
1397,40.0,24.0,8.09.2015,,Follow up to the European citizens' initiative Right2Water,,,,,,Non,Motion for resolution,s,Boylan,A8-0228/2015,2014/2239/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0228&language=EN,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: ENVI committee resolution,,,,,1.0,,0,RCV,+,363,96,231,1.0
1398,41.0,1.0,9.09.2015,,Fisheries partnership agreement with Guinea-Bissau: fishing opportunities and financial contribution (recommendation),,,,,***,Leg,Draft legislative resolution,s,João Ferreira,A8-0233/2015,2012/0134/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0233&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,468,104,96,1.0
1399,41.0,1.0,9.09.2015,,Fisheries partnership agreement with Guinea-Bissau: fishing opportunities and financial contribution (report),,,,,,Non,Motion for resolution,s,João Ferreira,A8-0236/2015,2015/2119/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0236&language=EN,Committee on Fisheries,Fisheries,single vote,,,,,1.0,,0,RCV,+,500,78,96,1.0
1400,41.0,1.0,9.09.2015,,Fisheries partnership agreement with Cape Verde: fishing opportunities and financial contribution (recommendation),,,,,***,Leg,Draft legislative resolution,s,van Dalen,A8-0201/2015,2014/0329/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0201&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,601,54,20,1.0
1402,41.0,2.0,9.09.2015,,Fisheries partnership agreement with Cape Verde: fishing opportunities and financial contribution (report),,,,,,Non,Motion for resolution,s,van Dalen,A8-0200/2015,2015/2100/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0200&language=EN,Committee on Fisheries,Fisheries,vote: resolution,,,,,1.0,,0,RCV,+,605,57,26,1.0
1403,41.0,1.0,9.09.2015,,Fisheries partnership agreement with Madagascar: fishing opportunities and financial contribution,,,,,***,Leg,Draft legislative resolution,s,Santos,A8-0196/2015,2014/0319/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0196&language=EN,Committee on Fisheries,Fisheries,approbation,,,,,1.0,,0,RCV,+,609,64,20,1.0
1404,41.0,1.0,9.09.2015,,Protocol amending the Marrakesh agreement establishing the World Trade Organization,,,,,***,Leg,Draft legislative resolution,s,Bidegain,A8-0237/2015,2015/0029/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0237&language=EN,Committee on International Trade,International Trade,approbation,,,,,1.0,,0,RCV,+,569,99,27,1.0
1405,41.0,1.0,9.09.2015,,Protocol amending the Marrakesh agreement establishing the World Trade Organization (Trade facilitation agreement),,,,,,Non,Motion for resolution,s,Bidegain,A8-0238/2015,2015/2067/INI,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0238&language=EN,Committee on International Trade,International Trade,vote: resolution,,,,,1.0,,0,RCV,+,548,109,40,1.0
1406,41.0,1.0,9.09.2015,,"Authorisation for Austria, Belgium and Poland to ratify, or to accede to, the Convention on the contract for the carriage of goods by inland waterways (CMNI)",,,,,***,Leg,Draft legislative resolution,s,Svoboda,A8-0231/2015,2014/0345/NLE,http://www.europarl.europa.eu/sides/getDoc.do?type=REPORT&reference=A8-2015-0231&language=EN,Committee on Legal Affairs,Legal Affairs,approbation,,,,,1.0,,0,RCV,+,670,22,5,1.0
